run_id,pass_name,chunk_index,candidate_key,used,used_field_level,used_source,join_source,self_ref,page_number,token_count,final_score,cosine,rerank_norm,field_label_norm,pass_keyword_norm,anchor_text_norm,anchor_section_norm,section_norm,is_table,pattern_norm,negative_norm
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,52,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_52,False,False,direct,vertex_id,chunk_52,23,63,0.043331486490970766,0.4352721869945526,0.026664819824304097,0.0,0.6666666666666666,0.08333333333333333,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,55,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_55,False,False,fallback,vertex_id,chunk_55,26,480,0.04139650124905653,0.47679975628852844,0.008063167915723193,0.5,0.6666666666666666,0.1388888888888889,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,7,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_7,False,False,direct,vertex_id,chunk_7,3,461,0.03883982903008934,0.5083802342414856,0.005506495696756005,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,27,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_27,False,False,direct,vertex_id,chunk_27,9,315,0.036235656960426604,0.48602044582366943,0.008457879182648825,0.0,0.3333333333333333,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,38,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_38,False,False,direct,vertex_id,chunk_38,14,481,0.03485968091958797,0.4889214038848877,0.007081903141810191,0.5,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,36,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_36,False,False,direct,vertex_id,chunk_36,13,454,0.022222222222222223,0.4955559968948364,0.0,0.5,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,26,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_26,False,False,direct,vertex_id,chunk_26,9,242,0.020021843810914437,0.49745139479637146,0.0033551771442477695,1.0,0.3333333333333333,0.027777777777777776,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_antenna,9,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_9,False,False,direct,vertex_id,chunk_9,4,304,0.0,0.5070977210998535,0.008920248968969646,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,43,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_43,False,False,direct,vertex_id,chunk_43,18,506,1.0611111111111111,0.4450837969779968,1.0,0.0,0.0,0.3055555555555556,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,4,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_4,False,False,direct,vertex_id,chunk_4,2,308,0.8977401209596481,0.4352342486381531,0.697740120959648,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,58,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_58,False,False,direct,vertex_id,chunk_58,27,56,0.707906028199475,0.39750516414642334,0.7023504726439195,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,5,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_5,False,False,direct,vertex_id,chunk_5,2,295,0.706560085108995,0.4335777759552002,0.656560085108995,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,40,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_40,False,False,direct,vertex_id,chunk_40,16,488,0.6704660768168664,0.4444396495819092,0.6315771879279776,0.0,0.0,0.19444444444444445,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,39,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_39,False,False,direct,vertex_id,chunk_39,15,510,0.611819277997491,0.42714494466781616,0.5673748335530466,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,42,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_42,False,False,direct,vertex_id,chunk_42,17,457,0.5796665983345246,0.4497479796409607,0.5407777094456357,0.0,0.0,0.19444444444444445,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,22,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_22,False,False,direct,vertex_id,chunk_22,7,520,0.5072248706099042,0.5020062923431396,0.4294470928321264,0.0,0.0,0.3888888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,23,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_23,False,False,direct,vertex_id,chunk_23,7,308,0.5025411599670511,0.41204363107681274,0.4580967155226066,0.0,0.0,0.2222222222222222,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,19,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_19,False,False,direct,vertex_id,chunk_19,6,520,0.5010895622544274,0.4499335289001465,0.40664511780998297,0.0,0.0,0.4722222222222222,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,20,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_20,False,False,direct,vertex_id,chunk_20,6,519,0.4545510417122005,0.4649771451950073,0.4434399306010894,0.0,0.0,0.05555555555555555,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,18,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_18,False,False,direct,vertex_id,chunk_18,6,520,0.4069429911819005,0.4593364894390106,0.3958318800707894,0.0,0.0,0.05555555555555555,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,1,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_1,False,False,direct,vertex_id,chunk_1,1,368,0.3997333435621856,0.45655661821365356,0.38306667689551893,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,44,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_44,False,False,direct,vertex_id,chunk_44,19,479,0.39907208417414286,0.42941397428512573,0.36018319528525394,0.0,0.0,0.19444444444444445,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,51,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_51,False,False,direct,vertex_id,chunk_51,23,472,0.3732252672888924,0.43237459659576416,0.33433637840000346,0.0,1.0,0.19444444444444445,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,21,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_21,False,False,direct,vertex_id,chunk_21,6,103,0.3332995498056057,0.45087066292762756,0.31663288313893906,0.0,0.0,0.08333333333333333,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,17,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_17,False,False,direct,vertex_id,chunk_17,6,518,0.2543702940140856,0.4656161665916443,0.17103696068075225,0.0,0.0,0.4166666666666667,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,53,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_53,False,False,direct,vertex_id,chunk_53,24,498,0.24607370188405975,0.43914711475372314,0.19607370188405973,0.0,0.0,0.25,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,47,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_47,False,False,direct,vertex_id,chunk_47,21,419,0.23127471413698636,0.4017106890678406,0.19794138080365303,0.0,0.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,28,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_28,False,False,direct,vertex_id,chunk_28,9,484,0.20843741491095696,0.4097246527671814,0.18065963713317917,0.0,0.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,32,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_32,False,False,direct,vertex_id,chunk_32,11,497,0.19640964963202986,0.4078037738800049,0.1519652051875854,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,54,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_54,False,False,direct,vertex_id,chunk_54,25,492,0.1747556943875246,0.408124178647995,0.1414223610541913,0.0,0.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,2,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_2,False,False,direct,vertex_id,chunk_2,1,501,0.1711060169429251,0.39557233452796936,0.09888379472070287,0.0,0.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,41,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_41,False,False,direct,vertex_id,chunk_41,16,507,0.16794883420718432,0.44693249464035034,0.12350438976273988,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,8,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_8,False,False,direct,vertex_id,chunk_8,3,503,0.15452775770809551,0.48870161175727844,0.14897220215253995,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,25,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_25,False,False,direct,vertex_id,chunk_25,8,302,0.14806102808940477,0.4685995876789093,0.120283250311627,0.0,0.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,48,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_48,False,False,direct,vertex_id,chunk_48,22,509,0.12814943800904277,0.43543440103530884,0.10037166023126498,0.0,0.0,0.1388888888888889,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,35,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_35,False,False,direct,vertex_id,chunk_35,13,484,0.10754210844843809,0.4177458882331848,0.08531988622621586,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,12,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_12,False,False,direct,vertex_id,chunk_12,4,400,0.10310286359836768,0.43450218439102173,0.00865841915392324,0.0,0.0,0.4722222222222222,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,3,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_3,False,False,direct,vertex_id,chunk_3,2,466,0.10024533253252868,0.44016358256340027,0.028023110310306448,0.0,0.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,33,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_33,False,False,direct,vertex_id,chunk_33,12,486,0.09992349209667362,0.4070114493370056,0.06659015876334029,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,31,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_31,False,False,direct,vertex_id,chunk_31,11,443,0.09961833229662576,0.4322119355201721,0.06628499896329242,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,14,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_14,False,False,direct,vertex_id,chunk_14,5,504,0.09514549724138031,0.45938289165496826,0.028478830574713645,0.0,0.0,0.3333333333333333,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,50,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_50,False,False,direct,vertex_id,chunk_50,23,463,0.09377196091564423,0.3971973955631256,0.06599418313786645,0.0,0.0,0.1388888888888889,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,6,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_6,False,False,direct,vertex_id,chunk_6,3,299,0.0895319029004002,0.48410072922706604,0.045087458455955756,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,46,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_46,False,False,direct,vertex_id,chunk_46,20,487,0.08732808153064507,0.4018480181694031,0.06510585930842284,0.0,0.0,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,45,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_45,False,False,direct,vertex_id,chunk_45,19,110,0.08475957715540489,0.441415935754776,0.029204021599849334,0.0,0.0,0.2777777777777778,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,15,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_15,False,False,direct,vertex_id,chunk_15,5,339,0.08064998493792816,0.45268553495407104,0.008427762715705929,0.0,0.0,0.3611111111111111,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,24,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_24,False,False,direct,vertex_id,chunk_24,7,298,0.0766339837804301,0.4391476511955261,0.03218953933598565,0.0,0.0,0.2222222222222222,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,29,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_29,False,False,direct,vertex_id,chunk_29,9,491,0.07435257170820143,0.4577983617782593,0.0410192383748681,0.0,0.0,0.16666666666666666,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,13,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_13,False,False,direct,vertex_id,chunk_13,5,471,0.07374170513310872,0.41907575726509094,0.007075038466442051,0.0,0.0,0.3333333333333333,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,7,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_7,False,False,direct,vertex_id,chunk_7,3,461,0.06421334981701254,0.4574369192123413,0.030880016483679214,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,27,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_27,False,False,direct,vertex_id,chunk_27,9,315,0.05801173435287127,0.41746947169303894,0.03023395657509349,0.0,0.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,9,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_9,False,False,direct,vertex_id,chunk_9,4,304,0.05038028102510798,0.4037157893180847,0.017046947691774644,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,49,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_49,False,False,direct,vertex_id,chunk_49,22,412,0.04860640810733739,0.4303496479988098,0.02638418588511517,0.0,0.0,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,10,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_10,False,False,direct,vertex_id,chunk_10,4,488,0.04796791299503939,0.45251965522766113,0.020190135217261613,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,37,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_37,False,False,direct,vertex_id,chunk_37,14,463,0.04371679350541539,0.42339783906936646,0.02705012683874872,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,38,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_38,False,False,direct,vertex_id,chunk_38,14,481,0.03107817579393299,0.41977789998054504,0.008855953571710764,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,36,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_36,False,False,direct,vertex_id,chunk_36,13,454,0.023588092016882622,0.4087623953819275,0.006921425350215955,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_modulation,26,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_26,False,False,direct,vertex_id,chunk_26,9,242,0.005555555555555556,0.4146040081977844,0.0,0.0,0.0,0.027777777777777776,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,58,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_58,False,False,direct,vertex_id,chunk_58,27,56,1.0055555555555555,0.4298641085624695,1.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,21,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_21,False,False,direct,vertex_id,chunk_21,6,103,0.8694494332013475,0.4638458490371704,0.8527827665346808,0.0,1.0,0.08333333333333333,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,4,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_4,False,False,direct,vertex_id,chunk_4,2,308,0.8196147436709627,0.40809065103530884,0.6196147436709626,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,18,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_18,False,False,direct,vertex_id,chunk_18,6,520,0.7530528751008345,0.4977731704711914,0.7419417639897234,0.0,0.0,0.05555555555555555,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,20,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_20,False,False,direct,vertex_id,chunk_20,6,519,0.6953278522652413,0.42848414182662964,0.6842167411541302,0.0,1.0,0.05555555555555555,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,23,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_23,False,False,direct,vertex_id,chunk_23,7,308,0.5671653286502754,0.4345663785934448,0.5171653286502753,1.0,1.0,0.2222222222222222,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,17,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_17,False,False,direct,vertex_id,chunk_17,6,518,0.3314027827015847,0.49482500553131104,0.24806944936825134,0.0,0.0,0.4166666666666667,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,43,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_43,False,False,direct,vertex_id,chunk_43,18,506,0.29628611907819774,0.46278122067451477,0.23517500796708662,0.0,1.0,0.3055555555555556,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,40,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_40,False,False,direct,vertex_id,chunk_40,16,488,0.23696817029220812,0.47886961698532104,0.19807928140331924,0.0,1.0,0.19444444444444445,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,19,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_19,False,False,direct,vertex_id,chunk_19,6,520,0.2352653725351113,0.4732627272605896,0.14082092809066685,0.0,1.0,0.4722222222222222,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,45,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_45,False,False,direct,vertex_id,chunk_45,19,110,0.20498741610060117,0.4720613956451416,0.14943186054504562,0.0,1.0,0.2777777777777778,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,39,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_39,False,False,direct,vertex_id,chunk_39,15,510,0.19875674596112108,0.4594702124595642,0.15431230151667663,0.0,1.0,0.2222222222222222,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,22,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_22,False,False,direct,vertex_id,chunk_22,7,520,0.16182475555315828,0.5057585835456848,0.0840469777753805,0.0,1.0,0.3888888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,3,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_3,False,False,direct,vertex_id,chunk_3,2,466,0.1583983318831878,0.41635245084762573,0.08617610966096556,0.0,1.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,44,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_44,False,False,direct,vertex_id,chunk_44,19,479,0.11137090685195088,0.454850435256958,0.07248201796306199,0.0,1.0,0.19444444444444445,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,28,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_28,False,False,direct,vertex_id,chunk_28,9,484,0.10552936399386825,0.4573203921318054,0.07775158621609048,0.0,1.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,42,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_42,False,False,direct,vertex_id,chunk_42,17,457,0.10227034803333494,0.4705594778060913,0.0578259035888905,1.0,1.0,0.19444444444444445,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,2,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_2,False,False,direct,vertex_id,chunk_2,1,501,0.09853392080076841,0.42826563119888306,0.02631169857854618,0.0,1.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,29,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_29,False,False,direct,vertex_id,chunk_29,9,491,0.08554849257242986,0.45167338848114014,0.05221515923909652,0.0,1.0,0.16666666666666666,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,6,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_6,False,False,direct,vertex_id,chunk_6,3,299,0.06527872933474212,0.4249759912490845,0.020834284890297667,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,51,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_51,False,False,direct,vertex_id,chunk_51,23,472,0.05719262569693004,0.4100334644317627,0.01830373680804115,0.0,1.0,0.19444444444444445,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,41,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_41,False,False,direct,vertex_id,chunk_41,16,507,0.056859253704237014,0.46200162172317505,0.012414809259792572,0.0,1.0,0.2222222222222222,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,27,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_27,False,False,direct,vertex_id,chunk_27,9,315,0.05624915148629528,0.4261099696159363,0.0284713737085175,0.0,1.0,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,53,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_53,False,False,direct,vertex_id,chunk_53,24,498,0.052550370061901684,0.427801251411438,0.0025503700619016797,0.0,1.0,0.25,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,1,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_1,False,False,direct,vertex_id,chunk_1,1,368,0.05251499686519953,0.47364121675491333,0.03584833019853286,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,32,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_32,False,False,direct,vertex_id,chunk_32,11,497,0.049166680637014015,0.4308764934539795,0.004722236192569572,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,24,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_24,False,False,direct,vertex_id,chunk_24,7,298,0.046551012742216846,0.46651917695999146,0.002106568297772399,0.0,1.0,0.2222222222222222,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,radar_power_rf,10,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_10,False,False,direct,vertex_id,chunk_10,4,488,0.04640913828777647,0.42104125022888184,0.018631360509998692,0.0,1.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
